Date,Boro,Vol
2012-09-30,Manhattan,12148.0
2012-10-01,Brooklyn,26293.0
2012-10-01,Manhattan,13999.0
2012-10-02,Brooklyn,25985.0
2012-10-02,Manhattan,14164.0
2012-10-03,Brooklyn,29562.0
2012-10-03,Manhattan,14136.0
2012-10-04,Brooklyn,29538.0
2012-10-04,Manhattan,14556.0
2012-10-05,Brooklyn,29710.0
2012-10-05,Manhattan,16677.0
2012-10-06,Brooklyn,27468.0
2012-10-06,Manhattan,15145.0
2012-10-07,Brooklyn,25036.0
2012-10-07,Manhattan,12100.0
2012-10-08,Bronx,3828.0
2012-10-08,Brooklyn,25971.0
2012-10-08,Manhattan,2397.0
2012-10-09,Brooklyn,36981.0
2012-10-10,Brooklyn,16806.0
2012-10-10,Manhattan,11113.0
2012-10-10,Queens,1121.0
2012-10-11,Bronx,2316.0
2012-10-11,Brooklyn,5421.0
2012-10-11,Manhattan,25486.0
2012-10-11,Queens,1052.0
2012-10-12,Bronx,3891.0
2012-10-12,Brooklyn,14680.0
2012-10-12,Manhattan,18739.0
2012-10-13,Bronx,3558.0
2012-10-13,Brooklyn,13488.0
2012-10-13,Manhattan,14224.0
2012-10-14,Bronx,3425.0
2012-10-14,Brooklyn,13049.0
2012-10-14,Manhattan,13520.0
2012-10-15,Bronx,3483.0
2012-10-15,Brooklyn,14004.0
2012-10-15,Manhattan,18340.0
2012-10-16,Bronx,3759.0
2012-10-16,Brooklyn,16261.0
2012-10-16,Manhattan,19583.0
2012-10-17,Bronx,3587.0
2012-10-17,Brooklyn,16227.0
2012-10-17,Manhattan,19909.0
2012-10-18,Bronx,3626.0
2012-10-18,Brooklyn,15450.0
2012-10-18,Manhattan,19483.0
2012-10-19,Bronx,3996.0
2012-10-19,Brooklyn,17293.0
2012-10-19,Manhattan,20005.0
2012-10-20,Bronx,3810.0
2012-10-20,Brooklyn,15362.0
2012-10-20,Manhattan,15888.0
2012-10-21,Bronx,2931.0
2012-10-21,Brooklyn,12960.0
2012-10-21,Manhattan,13283.0
2012-10-22,Bronx,1360.0
2012-10-22,Brooklyn,17431.0
2012-10-22,Manhattan,23098.0
2012-10-23,Brooklyn,24706.0
2012-10-24,Brooklyn,25314.0
2012-10-25,Brooklyn,27116.0
2012-10-26,Bronx,1739.0
2012-10-26,Brooklyn,9609.0
2012-10-26,Queens,16150.0
2012-10-27,Bronx,57460.0
2012-10-27,Queens,242.0
2012-10-28,Bronx,53052.0
2012-10-28,Queens,190.0
2012-10-29,Bronx,2621.0
2012-10-29,Brooklyn,8507.0
2012-10-29,Queens,2336.0
2012-10-30,Brooklyn,10699.0
2012-10-31,Brooklyn,8457.0
2012-11-01,Brooklyn,7886.0
2012-11-02,Brooklyn,10571.0
2012-11-03,Brooklyn,8080.0
2012-11-04,Brooklyn,8306.0
2012-11-05,Brooklyn,12320.0
2012-11-06,Brooklyn,11208.0
2012-11-07,Brooklyn,9590.0
2012-11-08,Brooklyn,10385.0
2012-11-08,Manhattan,2846.0
2012-11-09,Brooklyn,7990.0
2012-11-09,Manhattan,20783.0
2012-11-10,Brooklyn,3663.0
2012-11-10,Manhattan,19295.0
2012-11-11,Brooklyn,8263.0
2012-11-11,Manhattan,18337.0
2012-11-12,Brooklyn,8831.0
2012-11-12,Manhattan,20390.0
2012-11-13,Brooklyn,9241.0
2012-11-13,Manhattan,20864.0
2012-11-14,Brooklyn,9860.0
2012-11-14,Manhattan,21268.0
2012-11-15,Brooklyn,9679.0
2012-11-15,Manhattan,22474.0
2012-11-16,Brooklyn,4630.0
2012-11-16,Manhattan,109667.0
2012-11-16,Queens,447.0
2012-11-17,Brooklyn,2951.0
2012-11-17,Manhattan,139649.0
2012-11-18,Brooklyn,2638.0
2012-11-18,Manhattan,134040.0
2012-11-19,Brooklyn,2665.0
2012-11-19,Manhattan,145007.0
2012-11-20,Brooklyn,2768.0
2012-11-20,Manhattan,154418.0
2012-11-21,Brooklyn,3187.0
2012-11-21,Manhattan,154473.0
2012-11-22,Brooklyn,2371.0
2012-11-22,Manhattan,130942.0
2012-11-23,Brooklyn,2771.0
2012-11-23,Manhattan,134668.0
2012-11-24,Brooklyn,2796.0
2012-11-24,Manhattan,132206.0
2012-11-25,Brooklyn,2452.0
2012-11-25,Manhattan,136056.0
2012-11-26,Bronx,3864.0
2012-11-26,Brooklyn,2651.0
2012-11-26,Manhattan,58102.0
2012-11-27,Bronx,6618.0
2012-11-27,Brooklyn,2560.0
2012-11-27,Manhattan,22163.0
2012-11-28,Bronx,6907.0
2012-11-28,Brooklyn,2592.0
2012-11-28,Manhattan,24458.0
2012-11-29,Bronx,4232.0
2012-11-29,Brooklyn,2689.0
2012-11-29,Manhattan,24770.0
2012-11-29,Staten Island,5350.0
2012-11-30,Bronx,469.0
2012-11-30,Brooklyn,3014.0
2012-11-30,Manhattan,24240.0
2012-11-30,Staten Island,2484.0
2012-12-01,Brooklyn,2953.0
2012-12-01,Manhattan,18669.0
2012-12-02,Brooklyn,2860.0
2012-12-02,Manhattan,17264.0
2012-12-03,Brooklyn,405.0
2012-12-03,Manhattan,3986.0
2012-12-03,Queens,4259.0
2012-12-03,Staten Island,4995.0
2012-12-04,Queens,3476.0
2012-12-04,Staten Island,6922.0
2012-12-05,Queens,3521.0
2012-12-05,Staten Island,7050.0
2012-12-06,Queens,3555.0
2012-12-06,Staten Island,6767.0
2012-12-07,Brooklyn,2294.0
2012-12-07,Manhattan,15545.0
2012-12-07,Queens,1158.0
2012-12-07,Staten Island,8190.0
2012-12-08,Brooklyn,2872.0
2012-12-08,Manhattan,19922.0
2012-12-08,Staten Island,8322.0
2012-12-09,Brooklyn,2667.0
2012-12-09,Manhattan,17506.0
2012-12-09,Staten Island,6323.0
2012-12-10,Brooklyn,285.0
2012-12-10,Manhattan,24458.0
2012-12-10,Queens,3105.0
2012-12-10,Staten Island,473.0
2012-12-11,Brooklyn,2502.0
2012-12-11,Manhattan,25639.0
2012-12-11,Queens,3176.0
2012-12-12,Brooklyn,140.0
2012-12-12,Manhattan,2323.0
2012-12-12,Queens,94.0
2012-12-12,Staten Island,9028.0
2012-12-13,Manhattan,5131.0
2012-12-13,Staten Island,7225.0
2012-12-14,Manhattan,840.0
2012-12-14,Staten Island,10153.0
2012-12-15,Staten Island,8105.0
2012-12-16,Staten Island,5249.0
2012-12-17,Brooklyn,1047.0
2012-12-17,Staten Island,5933.0
2012-12-18,Brooklyn,1448.0
2012-12-18,Staten Island,5215.0
2012-12-19,Brooklyn,1482.0
2012-12-19,Staten Island,5377.0
2012-12-20,Brooklyn,1482.0
2012-12-20,Staten Island,5696.0
2012-12-21,Brooklyn,572.0
2012-12-21,Manhattan,23596.0
2012-12-21,Queens,351.0
2012-12-21,Staten Island,18366.0
2012-12-22,Manhattan,18275.0
2012-12-22,Staten Island,22410.0
2012-12-23,Manhattan,16424.0
2012-12-23,Staten Island,18420.0
2012-12-24,Manhattan,18486.0
2012-12-24,Staten Island,21935.0
2012-12-25,Manhattan,14129.0
2012-12-25,Staten Island,13549.0
2012-12-26,Manhattan,18302.0
2012-12-26,Staten Island,7201.0
2012-12-27,Manhattan,25747.0
2012-12-28,Manhattan,23592.0
2012-12-29,Manhattan,13515.0
2012-12-30,Manhattan,18474.0
2012-12-31,Manhattan,28882.0
2013-01-01,Manhattan,18312.0
2013-01-02,Manhattan,26089.0
2013-01-03,Manhattan,24023.0
2013-01-04,Bronx,6388.0
2013-01-04,Manhattan,5795.0
2013-01-05,Bronx,4899.0
2013-01-06,Bronx,3640.0
2013-01-07,Bronx,6617.0
2013-01-08,Bronx,7142.0
2013-01-09,Bronx,6749.0
2013-01-10,Bronx,6933.0
2013-01-11,Bronx,7207.0
2013-01-12,Bronx,2791.0
2013-01-12,Queens,7946.0
2013-01-13,Bronx,1915.0
2013-01-13,Queens,5541.0
2013-01-14,Bronx,3986.0
2013-01-14,Queens,8125.0
2013-01-15,Bronx,4017.0
2013-01-15,Queens,8416.0
2013-01-16,Bronx,3691.0
2013-01-16,Queens,8232.0
2013-01-17,Bronx,3813.0
2013-01-17,Queens,8763.0
2013-01-18,Bronx,4118.0
2013-01-18,Queens,9625.0
2013-01-19,Bronx,1294.0
2013-01-19,Brooklyn,7974.0
2013-01-20,Brooklyn,8448.0
2013-01-21,Manhattan,28298.0
2013-01-21,Queens,37532.0
2013-01-22,Brooklyn,7937.0
2013-01-22,Queens,5013.0
2013-01-22,Staten Island,496.0
2013-01-23,Brooklyn,7948.0
2013-01-23,Queens,2199.0
2013-01-24,Brooklyn,8433.0
2013-01-24,Queens,2259.0
2013-01-25,Brooklyn,9044.0
2013-01-25,Queens,2273.0
2013-01-26,Brooklyn,9152.0
2013-01-26,Queens,1952.0
2013-01-27,Brooklyn,6818.0
2013-01-27,Manhattan,3806.0
2013-01-27,Queens,1599.0
2013-01-28,Brooklyn,5421.0
2013-01-28,Queens,1283.0
2013-01-29,Brooklyn,24667.0
2013-01-29,Queens,794.0
2013-01-30,Brooklyn,17246.0
2013-01-30,Queens,8394.0
2013-01-31,Bronx,1512.0
2013-01-31,Brooklyn,11501.0
2013-01-31,Queens,4076.0
2013-02-01,Bronx,3063.0
2013-02-01,Brooklyn,2729.0
2013-02-01,Manhattan,363.0
2013-02-01,Queens,1651.0
2013-02-01,Staten Island,8704.0
2013-02-02,Bronx,1933.0
2013-02-02,Staten Island,10912.0
2013-02-03,Bronx,1676.0
2013-02-03,Staten Island,8539.0
2013-02-04,Bronx,2495.0
2013-02-04,Staten Island,11566.0
2013-02-05,Bronx,2438.0
2013-02-05,Staten Island,12115.0
2013-02-06,Bronx,2250.0
2013-02-06,Staten Island,11155.0
2013-02-07,Bronx,2556.0
2013-02-07,Staten Island,10801.0
2013-02-08,Bronx,90543.0
2013-02-08,Staten Island,11924.0
2013-02-09,Brooklyn,8.0
2013-02-09,Queens,16180.0
2013-02-09,Staten Island,11041.0
2013-02-10,Staten Island,8760.0
2013-02-11,Bronx,7696.0
2013-02-11,Queens,1159.0
2013-02-11,Staten Island,11317.0
2013-02-12,Bronx,11157.0
2013-02-12,Staten Island,9740.0
2013-02-13,Bronx,1862.0
2013-02-13,Brooklyn,24386.0
2013-02-13,Staten Island,8804.0
2013-02-14,Brooklyn,29048.0
2013-02-14,Staten Island,8330.0
2013-02-15,Brooklyn,29932.0
2013-02-15,Queens,1430.0
2013-02-15,Staten Island,1556.0
2013-02-16,Brooklyn,16226.0
2013-02-16,Queens,1604.0
2013-02-17,Brooklyn,12672.0
2013-02-17,Queens,1378.0
2013-02-18,Brooklyn,12800.0
2013-02-18,Queens,1372.0
2013-02-19,Brooklyn,3214.0
2013-02-19,Queens,288.0
2013-02-19,Staten Island,13470.0
2013-02-20,Brooklyn,8716.0
2013-02-20,Staten Island,3334.0
2013-02-21,Brooklyn,10921.0
2013-02-22,Brooklyn,21146.0
2013-02-23,Brooklyn,25077.0
2013-02-24,Brooklyn,23677.0
2013-02-25,Brooklyn,13929.0
2013-02-25,Queens,7855.0
2013-02-26,Brooklyn,3528.0
2013-02-26,Queens,19016.0
2013-02-27,Brooklyn,3890.0
2013-02-27,Queens,18992.0
2013-02-28,Brooklyn,4025.0
2013-02-28,Queens,20050.0
2013-03-01,Bronx,4052.0
2013-03-01,Brooklyn,13576.0
2013-03-01,Queens,7924.0
2013-03-02,Bronx,5990.0
2013-03-02,Brooklyn,16026.0
2013-03-03,Bronx,4586.0
2013-03-03,Brooklyn,15361.0
2013-03-04,Bronx,6593.0
2013-03-04,Brooklyn,13000.0
2013-03-04,Queens,2001.0
2013-03-05,Bronx,6367.0
2013-03-05,Brooklyn,13274.0
2013-03-05,Queens,2504.0
2013-03-06,Bronx,7435.0
2013-03-06,Brooklyn,12404.0
2013-03-06,Queens,2607.0
2013-03-07,Bronx,7109.0
2013-03-07,Brooklyn,12385.0
2013-03-07,Queens,2487.0
2013-03-08,Bronx,5933.0
2013-03-08,Brooklyn,15553.0
2013-03-08,Queens,142.0
2013-03-09,Bronx,10382.0
2013-03-09,Brooklyn,18403.0
2013-03-10,Bronx,13085.0
2013-03-10,Brooklyn,12718.0
2013-03-11,Bronx,4771.0
2013-03-11,Brooklyn,24165.0
2013-03-11,Queens,249.0
2013-03-11,Staten Island,3458.0
2013-03-12,Brooklyn,31715.0
2013-03-12,Staten Island,4647.0
2013-03-13,Brooklyn,37131.0
2013-03-13,Staten Island,4829.0
2013-03-14,Brooklyn,31494.0
2013-03-14,Staten Island,5096.0
2013-03-15,Bronx,3246.0
2013-03-15,Brooklyn,8499.0
2013-03-15,Manhattan,14076.0
2013-03-15,Queens,8609.0
2013-03-15,Staten Island,798.0
2013-03-16,Bronx,19618.0
2013-03-16,Brooklyn,2591.0
2013-03-16,Manhattan,16175.0
2013-03-17,Bronx,17009.0
2013-03-17,Manhattan,12282.0
2013-03-18,Bronx,20169.0
2013-03-18,Manhattan,18825.0
2013-03-19,Bronx,14605.0
2013-03-19,Manhattan,19298.0
2013-03-20,Bronx,21054.0
2013-03-20,Manhattan,19812.0
2013-03-21,Bronx,21782.0
2013-03-21,Manhattan,20045.0
2013-03-22,Bronx,23768.0
2013-03-22,Manhattan,19605.0
2013-03-23,Bronx,18750.0
2013-03-23,Manhattan,22787.0
2013-03-24,Bronx,12051.0
2013-03-24,Manhattan,25415.0
2013-03-25,Bronx,8283.0
2013-03-25,Brooklyn,267.0
2013-03-25,Manhattan,32399.0
2013-03-26,Bronx,19799.0
2013-03-26,Brooklyn,1538.0
2013-03-27,Bronx,14937.0
2013-03-27,Brooklyn,1457.0
2013-03-28,Bronx,15011.0
2013-03-28,Brooklyn,1523.0
2013-03-29,Bronx,21043.0
2013-03-29,Brooklyn,1669.0
2013-03-30,Bronx,21688.0
2013-03-30,Brooklyn,1654.0
2013-03-31,Bronx,18641.0
2013-03-31,Brooklyn,1497.0
2013-04-01,Bronx,13245.0
2013-04-01,Brooklyn,1524.0
2013-04-02,Bronx,19966.0
2013-04-02,Brooklyn,1391.0
2013-04-03,Bronx,7114.0
2013-04-03,Brooklyn,266.0
2013-04-04,Bronx,597.0
2013-04-04,Brooklyn,21796.0
2013-04-04,Queens,23119.0
2013-04-05,Brooklyn,20209.0
2013-04-05,Queens,31804.0
2013-04-06,Brooklyn,14585.0
2013-04-06,Queens,26077.0
2013-04-07,Brooklyn,11629.0
2013-04-07,Queens,21147.0
2013-04-08,Brooklyn,18794.0
2013-04-08,Queens,29581.0
2013-04-09,Brooklyn,19381.0
2013-04-09,Queens,30935.0
2013-04-10,Brooklyn,19513.0
2013-04-10,Queens,30170.0
2013-04-11,Brooklyn,19452.0
2013-04-11,Queens,30237.0
2013-04-12,Brooklyn,8312.0
2013-04-12,Queens,30514.0
2013-04-13,Brooklyn,69.0
2013-04-13,Queens,25328.0
2013-04-14,Brooklyn,9.0
2013-04-14,Queens,20940.0
2013-04-15,Brooklyn,1879.0
2013-04-15,Queens,29440.0
2013-04-16,Brooklyn,17066.0
2013-04-16,Queens,29681.0
2013-04-17,Brooklyn,19238.0
2013-04-17,Queens,30292.0
2013-04-18,Brooklyn,19559.0
2013-04-18,Queens,30636.0
2013-04-19,Brooklyn,5012.0
2013-04-19,Manhattan,121.0
2013-04-19,Queens,71100.0
2013-04-20,Brooklyn,86.0
2013-04-20,Queens,35456.0
2013-04-21,Queens,30892.0
2013-04-22,Queens,36517.0
2013-04-23,Queens,36363.0
2013-04-24,Queens,38505.0
2013-04-25,Queens,39143.0
2013-04-26,Queens,40856.0
2013-04-27,Queens,33191.0
2013-04-28,Queens,31460.0
2013-04-29,Queens,37443.0
2013-04-30,Queens,38740.0
2013-05-01,Queens,40101.0
2013-05-02,Queens,40090.0
2013-05-03,Queens,41279.0
2013-05-04,Brooklyn,13318.0
2013-05-04,Manhattan,4917.0
2013-05-04,Queens,6101.0
2013-05-05,Brooklyn,13514.0
2013-05-05,Manhattan,4180.0
2013-05-06,Brooklyn,3529.0
2013-05-06,Queens,44260.0
2013-05-07,Queens,54234.0
2013-05-08,Queens,52723.0
2013-05-09,Queens,54541.0
2013-05-10,Queens,55914.0
2013-05-11,Queens,52108.0
2013-05-12,Queens,48779.0
2013-05-13,Brooklyn,913.0
2013-05-13,Queens,39095.0
2013-05-14,Brooklyn,873.0
2013-05-14,Queens,40386.0
2013-05-15,Brooklyn,909.0
2013-05-15,Queens,40312.0
2013-05-16,Brooklyn,933.0
2013-05-16,Queens,42344.0
2013-05-17,Bronx,68290.0
2013-05-17,Brooklyn,969.0
2013-05-17,Queens,26856.0
2013-05-18,Bronx,78044.0
2013-05-18,Brooklyn,928.0
2013-05-18,Queens,15201.0
2013-05-19,Bronx,16822.0
2013-05-19,Brooklyn,791.0
2013-05-19,Queens,11376.0
2013-05-20,Bronx,5966.0
2013-05-20,Queens,26702.0
2013-05-21,Bronx,40230.0
2013-05-21,Queens,26471.0
2013-05-22,Bronx,68680.0
2013-05-22,Queens,25765.0
2013-05-23,Bronx,71683.0
2013-05-23,Queens,25013.0
2013-05-24,Bronx,180534.0
2013-05-24,Queens,4878.0
2013-05-25,Bronx,187551.0
2013-05-26,Bronx,167997.0
2013-05-27,Bronx,162626.0
2013-05-28,Bronx,200392.0
2013-05-29,Bronx,214364.0
2013-05-30,Bronx,220997.0
2013-05-31,Bronx,227914.0
2013-06-01,Bronx,211915.0
2013-06-02,Bronx,184935.0
2013-06-03,Bronx,26756.0
2013-06-03,Queens,5731.0
2013-06-04,Bronx,3931.0
2013-06-04,Queens,8449.0
2013-06-05,Bronx,3667.0
2013-06-05,Queens,9392.0
2013-06-06,Bronx,14220.0
2013-06-06,Queens,19946.0
2013-06-07,Bronx,8085.0
2013-06-07,Queens,18824.0
2013-06-08,Bronx,1073.0
2013-06-08,Queens,30946.0
2013-06-09,Queens,33999.0
2013-06-10,Bronx,105.0
2013-06-10,Manhattan,22913.0
2013-06-10,Queens,7910.0
2013-06-11,Manhattan,21948.0
2013-06-12,Manhattan,27722.0
2013-06-13,Manhattan,29573.0
2013-06-14,Manhattan,32560.0
2013-06-14,Staten Island,1986.0
2013-06-15,Manhattan,25963.0
2013-06-15,Staten Island,7321.0
2013-06-16,Manhattan,22394.0
2013-06-16,Staten Island,5882.0
2013-06-17,Manhattan,26244.0
2013-06-17,Staten Island,7097.0
2013-06-18,Manhattan,26859.0
2013-06-18,Staten Island,6772.0
2013-06-19,Manhattan,19372.0
2013-06-19,Staten Island,7545.0
2013-06-20,Manhattan,26224.0
2013-06-20,Staten Island,7257.0
2013-06-21,Manhattan,29834.0
2013-06-21,Staten Island,7796.0
2013-06-22,Manhattan,25127.0
2013-06-22,Staten Island,6973.0
2013-06-23,Manhattan,22284.0
2013-06-23,Staten Island,5643.0
2013-06-24,Manhattan,24265.0
2013-06-24,Staten Island,6816.0
2013-06-25,Bronx,220.0
2013-06-25,Manhattan,4729.0
2013-06-25,Queens,54252.0
2013-06-25,Staten Island,6919.0
2013-06-26,Queens,84511.0
2013-06-26,Staten Island,2264.0
2013-06-27,Queens,91070.0
2013-06-28,Bronx,1225.0
2013-06-28,Queens,87825.0
2013-06-29,Bronx,484.0
2013-06-29,Manhattan,30842.0
2013-06-29,Queens,12046.0
2013-06-30,Manhattan,33705.0
2013-07-01,Manhattan,41292.0
2013-07-02,Manhattan,42603.0
2013-07-03,Manhattan,41488.0
2013-07-04,Manhattan,28496.0
2013-07-05,Manhattan,35176.0
2013-07-06,Manhattan,31897.0
2013-07-07,Manhattan,30936.0
2013-07-08,Manhattan,42882.0
2013-07-09,Manhattan,41267.0
2013-07-10,Manhattan,44494.0
2013-07-11,Manhattan,43559.0
2013-07-12,Manhattan,43067.0
2013-07-13,Manhattan,36191.0
2013-07-14,Manhattan,36401.0
2013-07-15,Brooklyn,843.0
2013-07-15,Manhattan,28190.0
2013-07-16,Brooklyn,63.0
2013-07-16,Manhattan,32079.0
2013-07-17,Manhattan,36509.0
2013-07-18,Manhattan,36833.0
2013-07-19,Manhattan,32853.0
2013-07-20,Manhattan,31648.0
2013-07-21,Manhattan,32154.0
2013-07-22,Manhattan,41228.0
2013-07-23,Manhattan,41767.0
2013-07-24,Manhattan,25875.0
2013-07-25,Manhattan,37021.0
2013-07-26,Manhattan,39741.0
2013-07-27,Manhattan,35621.0
2013-07-28,Manhattan,30333.0
2013-07-29,Manhattan,38930.0
2013-07-30,Manhattan,40825.0
2013-07-31,Manhattan,41571.0
2013-08-01,Manhattan,42487.0
2013-08-02,Manhattan,36517.0
2013-08-03,Manhattan,44491.0
2013-08-03,Queens,9321.0
2013-08-04,Manhattan,50458.0
2013-08-04,Queens,10079.0
2013-08-05,Manhattan,61942.0
2013-08-05,Queens,11626.0
2013-08-06,Manhattan,70233.0
2013-08-06,Queens,11769.0
2013-08-07,Manhattan,29031.0
2013-08-07,Queens,12018.0
2013-08-08,Queens,9177.0
2013-08-09,Manhattan,28759.0
2013-08-09,Queens,10605.0
2013-08-10,Manhattan,33964.0
2013-08-10,Queens,11187.0
2013-08-11,Manhattan,33265.0
2013-08-11,Queens,9233.0
2013-08-12,Manhattan,30527.0
2013-08-12,Queens,10641.0
2013-08-13,Manhattan,29152.0
2013-08-13,Queens,6454.0
2013-08-14,Manhattan,29452.0
2013-08-14,Queens,10818.0
2013-08-15,Manhattan,24140.0
2013-08-15,Queens,11155.0
2013-08-16,Manhattan,24066.0
2013-08-16,Queens,2097.0
2013-08-17,Manhattan,36045.0
2013-08-18,Manhattan,33555.0
2013-08-19,Manhattan,31264.0
2013-08-20,Manhattan,29942.0
2013-08-21,Manhattan,30863.0
2013-08-22,Manhattan,32192.0
2013-08-23,Manhattan,35362.0
2013-08-24,Manhattan,37299.0
2013-08-25,Manhattan,33728.0
2013-08-26,Brooklyn,10812.0
2013-08-26,Queens,21361.0
2013-08-27,Brooklyn,1315.0
2013-08-27,Queens,3099.0
2013-09-06,Manhattan,3407.0
2013-09-07,Manhattan,71094.0
2013-09-08,Manhattan,77773.0
2013-09-09,Manhattan,87195.0
2013-09-10,Manhattan,79574.0
2013-09-11,Brooklyn,8960.0
2013-09-11,Manhattan,52524.0
2013-09-12,Brooklyn,11675.0
2013-09-12,Manhattan,38693.0
2013-09-13,Brooklyn,11812.0
2013-09-13,Manhattan,39944.0
2013-09-14,Brooklyn,12138.0
2013-09-14,Manhattan,41026.0
2013-09-15,Brooklyn,10069.0
2013-09-15,Manhattan,41901.0
2013-09-16,Brooklyn,11166.0
2013-09-16,Manhattan,41707.0
2013-09-17,Brooklyn,10324.0
2013-09-17,Manhattan,41707.0
2013-09-18,Brooklyn,10251.0
2013-09-18,Manhattan,40437.0
2013-09-19,Brooklyn,10038.0
2013-09-19,Manhattan,44564.0
2013-09-20,Brooklyn,10389.0
2013-09-20,Manhattan,48064.0
2013-09-21,Brooklyn,10147.0
2013-09-21,Manhattan,51128.0
2013-09-22,Brooklyn,8157.0
2013-09-22,Manhattan,45376.0
2013-09-23,Brooklyn,9869.0
2013-09-23,Manhattan,45701.0
2013-09-24,Brooklyn,16802.0
2013-09-24,Manhattan,11433.0
2013-09-24,Queens,18383.0
2013-09-24,Staten Island,821.0
2013-09-25,Brooklyn,28025.0
2013-09-25,Queens,39276.0
2013-09-26,Brooklyn,35852.0
2013-09-26,Queens,39170.0
2013-09-27,Brooklyn,37323.0
2013-09-27,Queens,40733.0
2013-09-28,Brooklyn,40567.0
2013-09-28,Queens,38414.0
2013-09-29,Brooklyn,51734.0
2013-09-30,Brooklyn,55204.0
2013-10-01,Brooklyn,55817.0
2013-10-02,Brooklyn,56376.0
2013-10-03,Brooklyn,32935.0
2013-10-03,Manhattan,57964.0
2013-10-04,Brooklyn,3402.0
2013-10-04,Manhattan,203741.0
2013-10-05,Manhattan,200423.0
2013-10-06,Manhattan,158440.0
2013-10-07,Manhattan,181469.0
2013-10-08,Manhattan,188365.0
2013-10-09,Manhattan,191664.0
2013-10-10,Manhattan,191249.0
2013-10-11,Manhattan,193792.0
2013-10-12,Manhattan,99772.0
2013-10-13,Manhattan,86681.0
2013-10-14,Manhattan,167843.0
2013-10-15,Manhattan,183030.0
2013-10-16,Bronx,4795.0
2013-10-16,Queens,2368.0
2013-10-16,Staten Island,3890.0
2013-10-17,Bronx,5166.0
2013-10-17,Queens,2200.0
2013-10-17,Staten Island,6027.0
2013-10-18,Bronx,5256.0
2013-10-18,Queens,2276.0
2013-10-18,Staten Island,6447.0
2013-10-19,Bronx,4055.0
2013-10-19,Queens,1754.0
2013-10-19,Staten Island,5978.0
2013-10-20,Bronx,3507.0
2013-10-20,Queens,1582.0
2013-10-20,Staten Island,4796.0
2013-10-21,Bronx,4635.0
2013-10-21,Queens,2089.0
2013-10-21,Staten Island,5959.0
2013-10-22,Bronx,11363.0
2013-10-22,Queens,2195.0
2013-10-22,Staten Island,2314.0
2013-10-23,Bronx,18536.0
2013-10-23,Queens,2339.0
2013-10-24,Bronx,19435.0
2013-10-24,Queens,2166.0
2013-10-25,Bronx,18726.0
2013-10-25,Brooklyn,84.0
2013-10-25,Queens,1050.0
2013-10-26,Bronx,14635.0
2013-10-26,Brooklyn,151.0
2013-10-27,Bronx,11515.0
2013-10-27,Brooklyn,150.0
2013-10-28,Bronx,30260.0
2013-10-28,Brooklyn,61.0
2013-10-29,Bronx,37050.0
2013-10-30,Bronx,37731.0
2013-10-31,Bronx,36663.0
2013-11-01,Bronx,37435.0
2013-11-02,Bronx,28066.0
2013-11-03,Bronx,20227.0
2013-11-04,Bronx,32075.0
2013-11-05,Bronx,11057.0
2013-11-05,Brooklyn,7595.0
2013-11-05,Manhattan,566.0
2013-11-05,Queens,1427.0
2013-11-06,Manhattan,15168.0
2013-11-06,Queens,26478.0
2013-11-07,Brooklyn,4092.0
2013-11-07,Manhattan,19442.0
2013-11-07,Queens,12729.0
2013-11-08,Brooklyn,7041.0
2013-11-08,Manhattan,20884.0
2013-11-09,Brooklyn,9508.0
2013-11-09,Manhattan,4950.0
2013-11-09,Queens,7666.0
2013-11-10,Brooklyn,10177.0
2013-11-10,Queens,8042.0
2013-11-11,Bronx,1807.0
2013-11-11,Brooklyn,8965.0
2013-11-11,Queens,3575.0
2013-11-12,Bronx,2470.0
2013-11-12,Brooklyn,5905.0
2013-11-12,Queens,19093.0
2013-11-13,Bronx,423.0
2013-11-13,Brooklyn,1319.0
2013-11-13,Manhattan,26148.0
2013-11-13,Queens,34400.0
2013-11-14,Manhattan,46862.0
2013-11-14,Queens,27224.0
2013-11-15,Manhattan,36180.0
2013-11-15,Queens,28278.0
2013-11-15,Staten Island,915.0
2013-11-16,Manhattan,23132.0
2013-11-16,Queens,22182.0
2013-11-16,Staten Island,1671.0
2013-11-17,Manhattan,23204.0
2013-11-17,Queens,17671.0
2013-11-17,Staten Island,1281.0
2013-11-18,Manhattan,20484.0
2013-11-18,Queens,10712.0
2013-11-18,Staten Island,2887.0
2013-11-19,Manhattan,21801.0
2013-11-19,Staten Island,3557.0
2013-11-20,Manhattan,22025.0
2013-11-20,Staten Island,3580.0
2013-11-21,Manhattan,22978.0
2013-11-21,Staten Island,3581.0
2013-11-22,Manhattan,24138.0
2013-11-22,Staten Island,3815.0
2013-11-23,Manhattan,22400.0
2013-11-23,Staten Island,3002.0
2013-11-24,Manhattan,23464.0
2013-11-24,Staten Island,1882.0
2013-11-25,Manhattan,26893.0
2013-11-25,Staten Island,1566.0
2013-11-26,Manhattan,38384.0
2013-11-27,Manhattan,38389.0
2013-11-28,Manhattan,31688.0
2013-11-28,Queens,5179.0
2013-11-29,Manhattan,9279.0
2013-11-29,Queens,13062.0
2013-11-30,Queens,14128.0
2013-12-01,Queens,13217.0
2013-12-02,Queens,15051.0
2013-12-03,Queens,4434.0
2013-12-04,Bronx,1990.0
2013-12-04,Manhattan,587.0
2013-12-05,Bronx,511.0
2013-12-05,Manhattan,38211.0
